Run Name,230418 ABm1-40 06.16 batch 1 tube
Run Date,12:40:40 PM   04-18-23
Method Name,Superdex75_10/300 SEC
Export Format Version, 1.00
Method ID, 2657
Points/Second, 5.00
Number of Records,  12960
Offset from Run Start Time,00:00:00
Run End Time,00:43:12
Time,Second
UV,AU,
Conductivity,mS/cm
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,UV,Conductivity,GP Pressure,Volume
   889.2,-0.003125,   3.616,   13,     8.9
   889.4,-0.003080,   3.616,   13,     8.9
   889.6,-0.003032,   3.616,   13,     8.9
   889.8,-0.002988,   3.616,   14,     8.9
   890.0,-0.002929,   3.616,   14,     8.9
   890.2,-0.002859,   3.616,   14,     8.9
   890.4,-0.002822,   3.616,   13,     8.9
   890.6,-0.002794,   3.616,   13,     8.9
   890.8,-0.002758,   3.616,   13,     8.9
   891.0,-0.002732,   3.616,   14,     8.9
   891.2,-0.002682,   3.616,   14,     8.9
   891.4,-0.002592,   3.616,   14,     8.9
   891.6,-0.002476,   3.602,   14,     8.9
   891.8,-0.002437,   3.602,   14,     8.9
   892.0,-0.002398,   3.602,   14,     8.9
   892.2,-0.002386,   3.602,   14,     8.9
   892.4,-0.002361,   3.602,   13,     8.9
   892.6,-0.002370,   3.602,   13,     8.9
   892.8,-0.002335,   3.602,   13,     8.9
   893.0,-0.002306,   3.602,   14,     8.9
   893.2,-0.002279,   3.602,   14,     8.9
   893.4,-0.002306,   3.602,   14,     8.9
   893.6,-0.002378,   3.616,   13,     8.9
   893.8,-0.002477,   3.616,   13,     8.9
   894.0,-0.002597,   3.616,   13,     8.9
   894.2,-0.002650,   3.602,   13,     8.9
   894.4,-0.002674,   3.602,   13,     8.9
   894.6,-0.002637,   3.616,   14,     8.9
   894.8,-0.002624,   3.602,   14,     8.9
   895.0,-0.002599,   3.602,   14,     8.9
   895.2,-0.002604,   3.602,   14,     9.0
   895.4,-0.002629,   3.602,   14,     9.0
   895.6,-0.002642,   3.602,   14,     9.0
   895.8,-0.002614,   3.602,   14,     9.0
   896.0,-0.002591,   3.602,   14,     9.0
   896.2,-0.002574,   3.616,   14,     9.0
   896.4,-0.002558,   3.602,   14,     9.0
   896.6,-0.002559,   3.602,   14,     9.0
   896.8,-0.002552,   3.602,   14,     9.0
   897.0,-0.002564,   3.616,   14,     9.0
   897.2,-0.002593,   3.616,   14,     9.0
   897.4,-0.002610,   3.616,   14,     9.0
   897.6,-0.002656,   3.616,   14,     9.0
   897.8,-0.002701,   3.616,   14,     9.0
   898.0,-0.002753,   3.616,   14,     9.0
   898.2,-0.002821,   3.616,   14,     9.0
   898.4,-0.002851,   3.602,   13,     9.0
   898.6,-0.002853,   3.602,   14,     9.0
   898.8,-0.002876,   3.602,   14,     9.0
   899.0,-0.002861,   3.602,   14,     9.0
   899.2,-0.002883,   3.602,   14,     9.0
   899.4,-0.002891,   3.602,   14,     9.0
   899.6,-0.002852,   3.602,   14,     9.0
   899.8,-0.002814,   3.602,   14,     9.0
   900.0,-0.002792,   3.602,   13,     9.0
   900.2,-0.002790,   3.616,   13,     9.0
   900.4,-0.002814,   3.602,   13,     9.0
   900.6,-0.002825,   3.602,   13,     9.0
   900.8,-0.002749,   3.602,   13,     9.0
   901.0,-0.002683,   3.616,   13,     9.0
   901.2,-0.002600,   3.616,   13,     9.0
   901.4,-0.002529,   3.616,   13,     9.0
   901.6,-0.002469,   3.602,   13,     9.0
   901.8,-0.002472,   3.602,   14,     9.0
   902.0,-0.002529,   3.602,   15,     9.0
   902.2,-0.002581,   3.602,   15,     9.0
   902.4,-0.002588,   3.602,   15,     9.0
   902.6,-0.002566,   3.602,   15,     9.0
   902.8,-0.002528,   3.602,   14,     9.0
   903.0,-0.002528,   3.602,   14,     9.0
   903.2,-0.002598,   3.602,   14,     9.0
   903.4,-0.002685,   3.602,   14,     9.0
   903.6,-0.002772,   3.602,   13,     9.0
   903.8,-0.002849,   3.616,   13,     9.0
   904.0,-0.002919,   3.616,   13,     9.0
   904.2,-0.002982,   3.616,   13,     9.0
   904.4,-0.003008,   3.616,   13,     9.0
   904.6,-0.003010,   3.616,   14,     9.0
   904.8,-0.002989,   3.616,   14,     9.0
   905.0,-0.002977,   3.616,   14,     9.1
   905.2,-0.002982,   3.616,   14,     9.1
   905.4,-0.002988,   3.616,   14,     9.1
   905.6,-0.003007,   3.616,   14,     9.1
   905.8,-0.002991,   3.616,   14,     9.1
   906.0,-0.002981,   3.616,   14,     9.1
   906.2,-0.002966,   3.616,   14,     9.1
   906.4,-0.002939,   3.616,   14,     9.1
   906.6,-0.002906,   3.616,   14,     9.1
   906.8,-0.002852,   3.616,   13,     9.1
   907.0,-0.002876,   3.616,   14,     9.1
   907.2,-0.002918,   3.616,   14,     9.1
   907.4,-0.002936,   3.616,   14,     9.1
   907.6,-0.002904,   3.616,   14,     9.1
   907.8,-0.002848,   3.616,   14,     9.1
   908.0,-0.002778,   3.616,   13,     9.1
   908.2,-0.002745,   3.616,   14,     9.1
   908.4,-0.002721,   3.616,   14,     9.1
   908.6,-0.002669,   3.616,   14,     9.1
   908.8,-0.002625,   3.616,   14,     9.1
   909.0,-0.002528,   3.616,   14,     9.1
   909.2,-0.002488,   3.602,   14,     9.1
   909.4,-0.002419,   3.616,   14,     9.1
   909.6,-0.002393,   3.616,   14,     9.1
   909.8,-0.002427,   3.616,   14,     9.1
   910.0,-0.002474,   3.616,   13,     9.1
   910.2,-0.002529,   3.602,   13,     9.1
   910.4,-0.002590,   3.602,   13,     9.1
   910.6,-0.002614,   3.616,   13,     9.1
   910.8,-0.002587,   3.616,   13,     9.1
   911.0,-0.002604,   3.602,   13,     9.1
   911.2,-0.002592,   3.616,   13,     9.1
   911.4,-0.002607,   3.616,   13,     9.1
   911.6,-0.002639,   3.602,   13,     9.1
   911.8,-0.002675,   3.616,   13,     9.1
   912.0,-0.002737,   3.602,   13,     9.1
   912.2,-0.002725,   3.602,   14,     9.1
   912.4,-0.002700,   3.602,   14,     9.1
   912.6,-0.002681,   3.602,   14,     9.1
   912.8,-0.002668,   3.602,   14,     9.1
   913.0,-0.002671,   3.602,   14,     9.1
   913.2,-0.002735,   3.602,   13,     9.1
   913.4,-0.002753,   3.602,   14,     9.1
   913.6,-0.002737,   3.602,   14,     9.1
   913.8,-0.002810,   3.616,   14,     9.1
   914.0,-0.002842,   3.616,   14,     9.1
   914.2,-0.002818,   3.616,   14,     9.1
   914.4,-0.002728,   3.616,   14,     9.1
   914.6,-0.002667,   3.616,   14,     9.1
   914.8,-0.002628,   3.616,   14,     9.1
   915.0,-0.002593,   3.616,   15,     9.2
   915.2,-0.002608,   3.616,   15,     9.2
   915.4,-0.002660,   3.616,   15,     9.2
   915.6,-0.002678,   3.616,   14,     9.2
   915.8,-0.002729,   3.616,   14,     9.2
   916.0,-0.002804,   3.602,   14,     9.2
   916.2,-0.002788,   3.602,   14,     9.2
   916.4,-0.002793,   3.602,   14,     9.2
   916.6,-0.002845,   3.602,   14,     9.2
   916.8,-0.002901,   3.602,   14,     9.2
   917.0,-0.002943,   3.602,   14,     9.2
   917.2,-0.002974,   3.616,   13,     9.2
   917.4,-0.002997,   3.616,   13,     9.2
   917.6,-0.002953,   3.616,   13,     9.2
   917.8,-0.002916,   3.616,   13,     9.2
   918.0,-0.002851,   3.616,   13,     9.2
   918.2,-0.002630,   3.616,   14,     9.2
   918.4,-0.002426,   3.616,   14,     9.2
   918.6,-0.002364,   3.616,   14,     9.2
   918.8,-0.002314,   3.616,   14,     9.2
   919.0,-0.002263,   3.616,   14,     9.2
   919.2,-0.002194,   3.616,   14,     9.2
   919.4,-0.002180,   3.616,   14,     9.2
   919.6,-0.002222,   3.616,   13,     9.2
   919.8,-0.002283,   3.616,   13,     9.2
   920.0,-0.002354,   3.616,   13,     9.2
   920.2,-0.002367,   3.616,   14,     9.2
   920.4,-0.002426,   3.616,   14,     9.2
   920.6,-0.002610,   3.616,   14,     9.2
   920.8,-0.002801,   3.616,   14,     9.2
   921.0,-0.002840,   3.616,   14,     9.2
   921.2,-0.002890,   3.616,   14,     9.2
   921.4,-0.002888,   3.616,   14,     9.2
   921.6,-0.002912,   3.616,   14,     9.2
   921.8,-0.002915,   3.616,   14,     9.2
   922.0,-0.002876,   3.616,   14,     9.2
   922.2,-0.002835,   3.616,   14,     9.2
   922.4,-0.002790,   3.616,   14,     9.2
   922.6,-0.002805,   3.616,   14,     9.2
   922.8,-0.002815,   3.616,   13,     9.2
   923.0,-0.002873,   3.616,   13,     9.2
   923.2,-0.002934,   3.616,   13,     9.2
   923.4,-0.002987,   3.616,   14,     9.2
   923.6,-0.002989,   3.616,   14,     9.2
   923.8,-0.003003,   3.616,   14,     9.2
   924.0,-0.003002,   3.616,   13,     9.2
   924.2,-0.002992,   3.616,   13,     9.2
   924.4,-0.002980,   3.616,   13,     9.2
   924.6,-0.002954,   3.616,   14,     9.2
   924.8,-0.002933,   3.616,   14,     9.2
   925.0,-0.002855,   3.616,   14,     9.3
   925.2,-0.002767,   3.616,   14,     9.3
   925.4,-0.002704,   3.616,   14,     9.3
   925.6,-0.002626,   3.616,   14,     9.3
   925.8,-0.002589,   3.616,   14,     9.3
   926.0,-0.002547,   3.616,   13,     9.3
   926.2,-0.002556,   3.616,   13,     9.3
   926.4,-0.002532,   3.616,   13,     9.3
   926.6,-0.002466,   3.616,   14,     9.3
   926.8,-0.002456,   3.616,   14,     9.3
   927.0,-0.002474,   3.616,   14,     9.3
   927.2,-0.002508,   3.616,   14,     9.3
   927.4,-0.002560,   3.616,   14,     9.3
   927.6,-0.002611,   3.616,   14,     9.3
   927.8,-0.002643,   3.616,   14,     9.3
   928.0,-0.002664,   3.616,   14,     9.3
   928.2,-0.002692,   3.616,   14,     9.3
   928.4,-0.002740,   3.616,   14,     9.3
   928.6,-0.002790,   3.616,   15,     9.3
   928.8,-0.002904,   3.616,   15,     9.3
   929.0,-0.003020,   3.616,   14,     9.3
   929.2,-0.003033,   3.616,   13,     9.3
   929.4,-0.002977,   3.616,   13,     9.3
   929.6,-0.002926,   3.616,   13,     9.3
   929.8,-0.002843,   3.616,   14,     9.3
   930.0,-0.002789,   3.616,   14,     9.3
   930.2,-0.002711,   3.616,   14,     9.3
   930.4,-0.002690,   3.616,   14,     9.3
   930.6,-0.002661,   3.616,   14,     9.3
   930.8,-0.002656,   3.616,   14,     9.3
   931.0,-0.002611,   3.616,   14,     9.3
   931.2,-0.002516,   3.616,   14,     9.3
   931.4,-0.002450,   3.616,   14,     9.3
   931.6,-0.002500,   3.616,   14,     9.3
   931.8,-0.002617,   3.616,   14,     9.3
   932.0,-0.002702,   3.616,   14,     9.3
   932.2,-0.002805,   3.616,   14,     9.3
   932.4,-0.002719,   3.616,   13,     9.3
   932.6,-0.002808,   3.616,   13,     9.3
   932.8,-0.002857,   3.616,   13,     9.3
   933.0,-0.002897,   3.616,   13,     9.3
   933.2,-0.002924,   3.616,   13,     9.3
   933.4,-0.002970,   3.616,   13,     9.3
   933.6,-0.003041,   3.616,   13,     9.3
   933.8,-0.003082,   3.616,   13,     9.3
   934.0,-0.003016,   3.616,   13,     9.3
   934.2,-0.002976,   3.616,   14,     9.3
   934.4,-0.002953,   3.616,   14,     9.3
   934.6,-0.002952,   3.616,   14,     9.3
   934.8,-0.003142,   3.616,   14,     9.3
   935.0,-0.003161,   3.616,   14,     9.4
   935.2,-0.003168,   3.616,   13,     9.4
   935.4,-0.003161,   3.616,   13,     9.4
   935.6,-0.003177,   3.616,   13,     9.4
   935.8,-0.003219,   3.616,   13,     9.4
   936.0,-0.003258,   3.616,   13,     9.4
   936.2,-0.003324,   3.616,   14,     9.4
   936.4,-0.003417,   3.616,   14,     9.4
   936.6,-0.003435,   3.616,   14,     9.4
   936.8,-0.003441,   3.616,   14,     9.4
   937.0,-0.003435,   3.616,   14,     9.4
   937.2,-0.003405,   3.616,   13,     9.4
   937.4,-0.003367,   3.616,   14,     9.4
   937.6,-0.003353,   3.616,   14,     9.4
   937.8,-0.003328,   3.616,   14,     9.4
   938.0,-0.003300,   3.616,   14,     9.4
   938.2,-0.003266,   3.616,   14,     9.4
   938.4,-0.003205,   3.616,   14,     9.4
   938.6,-0.003161,   3.602,   14,     9.4
   938.8,-0.003101,   3.602,   14,     9.4
   939.0,-0.003066,   3.602,   14,     9.4
   939.2,-0.003057,   3.602,   13,     9.4
   939.4,-0.003056,   3.602,   14,     9.4
   939.6,-0.003061,   3.602,   14,     9.4
   939.8,-0.003077,   3.602,   14,     9.4
   940.0,-0.003057,   3.602,   14,     9.4
   940.2,-0.003047,   3.602,   14,     9.4
   940.4,-0.003009,   3.602,   13,     9.4
   940.6,-0.002939,   3.602,   14,     9.4
   940.8,-0.002905,   3.616,   14,     9.4
   941.0,-0.002880,   3.616,   14,     9.4
   941.2,-0.002918,   3.616,   14,     9.4
   941.4,-0.002943,   3.616,   14,     9.4
   941.6,-0.002948,   3.616,   14,     9.4
   941.8,-0.002969,   3.616,   14,     9.4
   942.0,-0.002953,   3.616,   14,     9.4
   942.2,-0.002904,   3.616,   14,     9.4
   942.4,-0.002898,   3.616,   13,     9.4
   942.6,-0.002894,   3.616,   14,     9.4
   942.8,-0.002938,   3.616,   14,     9.4
   943.0,-0.002988,   3.616,   14,     9.4
   943.2,-0.003028,   3.616,   14,     9.4
   943.4,-0.003053,   3.616,   14,     9.4
   943.6,-0.002998,   3.616,   13,     9.4
   943.8,-0.002964,   3.616,   13,     9.4
   944.0,-0.002952,   3.616,   13,     9.4
   944.2,-0.002936,   3.616,   14,     9.4
   944.4,-0.002940,   3.630,   14,     9.4
   944.6,-0.002971,   3.630,   14,     9.4
   944.8,-0.002971,   3.630,   13,     9.4
   945.0,-0.003004,   3.616,   13,     9.4
   945.2,-0.002993,   3.630,   13,     9.5
   945.4,-0.002958,   3.616,   14,     9.5
   945.6,-0.002880,   3.616,   14,     9.5
   945.8,-0.002820,   3.616,   14,     9.5
   946.0,-0.002816,   3.616,   14,     9.5
   946.2,-0.002822,   3.616,   14,     9.5
   946.4,-0.002802,   3.616,   14,     9.5
   946.6,-0.002766,   3.616,   14,     9.5
   946.8,-0.002716,   3.630,   13,     9.5
   947.0,-0.002700,   3.616,   13,     9.5
   947.2,-0.002698,   3.616,   13,     9.5
   947.4,-0.002661,   3.616,   14,     9.5
   947.6,-0.002628,   3.616,   14,     9.5
   947.8,-0.002620,   3.616,   14,     9.5
   948.0,-0.002657,   3.616,   13,     9.5
   948.2,-0.002705,   3.616,   13,     9.5
   948.4,-0.002746,   3.616,   13,     9.5
   948.6,-0.002750,   3.616,   13,     9.5
   948.8,-0.002785,   3.616,   12,     9.5
   949.0,-0.002820,   3.616,   13,     9.5
   949.2,-0.002883,   3.616,   14,     9.5
   949.4,-0.002910,   3.616,   14,     9.5
   949.6,-0.002896,   3.616,   14,     9.5
   949.8,-0.002868,   3.616,   14,     9.5
   950.0,-0.002850,   3.616,   14,     9.5
   950.2,-0.002813,   3.616,   14,     9.5
   950.4,-0.002831,   3.616,   14,     9.5
   950.6,-0.002834,   3.616,   14,     9.5
   950.8,-0.002820,   3.616,   14,     9.5
   951.0,-0.002827,   3.616,   14,     9.5
   951.2,-0.002723,   3.616,   14,     9.5
   951.4,-0.002692,   3.616,   14,     9.5
   951.6,-0.002687,   3.616,   14,     9.5
   951.8,-0.002693,   3.616,   14,     9.5
   952.0,-0.002725,   3.616,   13,     9.5
   952.2,-0.002766,   3.616,   13,     9.5
   952.4,-0.002786,   3.616,   13,     9.5
   952.6,-0.002823,   3.616,   14,     9.5
   952.8,-0.002802,   3.616,   14,     9.5
   953.0,-0.002762,   3.616,   14,     9.5
   953.2,-0.002728,   3.616,   14,     9.5
   953.4,-0.002705,   3.616,   14,     9.5
   953.6,-0.002754,   3.616,   14,     9.5
   953.8,-0.002767,   3.616,   14,     9.5
   954.0,-0.002723,   3.616,   14,     9.5
   954.2,-0.002687,   3.616,   14,     9.5
   954.4,-0.002714,   3.616,   13,     9.5
   954.6,-0.002664,   3.616,   13,     9.5
   954.8,-0.002667,   3.616,   13,     9.5
   955.0,-0.002723,   3.616,   14,     9.6
   955.2,-0.002765,   3.616,   14,     9.6
   955.4,-0.002800,   3.616,   14,     9.6
   955.6,-0.002797,   3.616,   14,     9.6
   955.8,-0.002777,   3.616,   14,     9.6
   956.0,-0.002787,   3.616,   14,     9.6
   956.2,-0.002784,   3.616,   14,     9.6
   956.4,-0.002805,   3.616,   14,     9.6
   956.6,-0.002826,   3.616,   14,     9.6
   956.8,-0.002776,   3.616,   14,     9.6
   957.0,-0.002820,   3.616,   14,     9.6
   957.2,-0.002796,   3.616,   14,     9.6
   957.4,-0.002753,   3.616,   14,     9.6
   957.6,-0.002748,   3.616,   14,     9.6
   957.8,-0.002753,   3.616,   14,     9.6
   958.0,-0.002803,   3.616,   14,     9.6
   958.2,-0.002834,   3.616,   14,     9.6
   958.4,-0.002839,   3.616,   14,     9.6
   958.6,-0.002794,   3.616,   14,     9.6
   958.8,-0.002792,   3.616,   14,     9.6
   959.0,-0.002763,   3.616,   14,     9.6
   959.2,-0.002744,   3.616,   13,     9.6
   959.4,-0.002714,   3.616,   14,     9.6
   959.6,-0.002750,   3.616,   14,     9.6
   959.8,-0.002762,   3.616,   14,     9.6
   960.0,-0.002743,   3.616,   14,     9.6
   960.2,-0.002741,   3.616,   14,     9.6
   960.4,-0.002734,   3.616,   14,     9.6
   960.6,-0.002780,   3.616,   14,     9.6
   960.8,-0.002826,   3.616,   14,     9.6
   961.0,-0.002887,   3.616,   14,     9.6
   961.2,-0.002923,   3.630,   14,     9.6
   961.4,-0.002982,   3.630,   14,     9.6
   961.6,-0.003080,   3.630,   14,     9.6
   961.8,-0.003178,   3.630,   14,     9.6
   962.0,-0.003201,   3.630,   14,     9.6
   962.2,-0.003186,   3.630,   14,     9.6
   962.4,-0.003147,   3.616,   13,     9.6
   962.6,-0.003124,   3.630,   13,     9.6
   962.8,-0.003105,   3.616,   13,     9.6
   963.0,-0.003050,   3.616,   14,     9.6
   963.2,-0.003023,   3.616,   14,     9.6
   963.4,-0.003017,   3.630,   14,     9.6
   963.6,-0.003009,   3.616,   13,     9.6
   963.8,-0.002987,   3.616,   13,     9.6
   964.0,-0.002905,   3.616,   13,     9.6
   964.2,-0.002829,   3.616,   14,     9.6
   964.4,-0.002789,   3.616,   14,     9.6
   964.6,-0.002819,   3.616,   14,     9.6
   964.8,-0.002887,   3.616,   13,     9.6
   965.0,-0.002910,   3.616,   13,     9.7
   965.2,-0.002918,   3.616,   13,     9.7
   965.4,-0.002886,   3.616,   14,     9.7
   965.6,-0.002877,   3.616,   15,     9.7
   965.8,-0.002847,   3.616,   15,     9.7
   966.0,-0.002817,   3.616,   15,     9.7
   966.2,-0.002778,   3.616,   15,     9.7
   966.4,-0.002761,   3.616,   14,     9.7
   966.6,-0.002807,   3.616,   14,     9.7
   966.8,-0.002831,   3.616,   14,     9.7
   967.0,-0.002855,   3.616,   14,     9.7
   967.2,-0.002862,   3.616,   14,     9.7
   967.4,-0.002882,   3.616,   14,     9.7
   967.6,-0.002887,   3.616,   14,     9.7
   967.8,-0.002940,   3.616,   14,     9.7
   968.0,-0.002985,   3.616,   13,     9.7
   968.2,-0.003041,   3.616,   13,     9.7
   968.4,-0.003115,   3.616,   13,     9.7
   968.6,-0.003139,   3.616,   14,     9.7
   968.8,-0.003164,   3.616,   14,     9.7
   969.0,-0.003124,   3.616,   14,     9.7
   969.2,-0.003114,   3.616,   14,     9.7
   969.4,-0.003038,   3.616,   14,     9.7
   969.6,-0.002958,   3.616,   14,     9.7
   969.8,-0.002892,   3.616,   14,     9.7
   970.0,-0.002883,   3.616,   13,     9.7
   970.2,-0.002861,   3.616,   13,     9.7
   970.4,-0.002848,   3.616,   13,     9.7
   970.6,-0.002856,   3.616,   14,     9.7
   970.8,-0.002861,   3.616,   14,     9.7
   971.0,-0.002902,   3.616,   14,     9.7
   971.2,-0.002970,   3.616,   14,     9.7
   971.4,-0.003022,   3.616,   14,     9.7
   971.6,-0.003052,   3.616,   14,     9.7
   971.8,-0.003065,   3.616,   14,     9.7
   972.0,-0.003044,   3.616,   14,     9.7
   972.2,-0.002985,   3.616,   14,     9.7
   972.4,-0.002917,   3.616,   14,     9.7
   972.6,-0.002854,   3.616,   14,     9.7
   972.8,-0.002774,   3.616,   14,     9.7
   973.0,-0.002686,   3.616,   15,     9.7
   973.2,-0.002616,   3.616,   15,     9.7
   973.4,-0.002608,   3.616,   15,     9.7
   973.6,-0.002590,   3.616,   15,     9.7
   973.8,-0.002598,   3.616,   15,     9.7
   974.0,-0.002578,   3.616,   14,     9.7
   974.2,-0.002610,   3.616,   14,     9.7
   974.4,-0.002707,   3.616,   14,     9.7
   974.6,-0.002827,   3.616,   14,     9.7
   974.8,-0.002935,   3.616,   13,     9.7
   975.0,-0.003032,   3.616,   14,     9.8
   975.2,-0.003102,   3.616,   14,     9.8
   975.4,-0.003160,   3.616,   14,     9.8
   975.6,-0.003202,   3.616,   14,     9.8
   975.8,-0.003203,   3.616,   14,     9.8
   976.0,-0.003164,   3.616,   14,     9.8
   976.2,-0.003139,   3.616,   14,     9.8
   976.4,-0.003128,   3.616,   14,     9.8
   976.6,-0.003097,   3.616,   14,     9.8
   976.8,-0.003059,   3.616,   14,     9.8
   977.0,-0.003001,   3.616,   14,     9.8
   977.2,-0.002948,   3.616,   14,     9.8
   977.4,-0.002931,   3.616,   14,     9.8
   977.6,-0.002913,   3.616,   14,     9.8
   977.8,-0.002895,   3.616,   14,     9.8
   978.0,-0.002872,   3.616,   13,     9.8
   978.2,-0.002854,   3.616,   13,     9.8
   978.4,-0.002866,   3.616,   13,     9.8
   978.6,-0.002839,   3.616,   13,     9.8
   978.8,-0.002838,   3.616,   13,     9.8
   979.0,-0.002842,   3.616,   14,     9.8
   979.2,-0.002860,   3.616,   14,     9.8
   979.4,-0.002903,   3.616,   14,     9.8
